# station: Waripathanchena Bridge
# unit_id: IEI
# device_key: 4lr2qrunqdk4
# type: river_level   region: galoya
# value unit: m   max_level_m: 6
# lat: 0   lon: 0
# source: rivernet.lk flood early-warning API (site-owner permission granted)
datetime_utc,datetime_local_530,value,received_at_utc,source
2026-08-30T07:23:00Z,2026-08-30 12:53:00,0.68,,chart
2026-08-30T07:24:00Z,2026-08-30 12:54:00,0.68,,chart
2026-08-30T07:25:00Z,2026-08-30 12:55:00,0.68,,chart
2026-08-30T07:26:00Z,2026-08-30 12:56:00,0.68,,chart
2026-08-30T07:27:00Z,2026-08-30 12:57:00,0.68,,chart
2026-08-30T07:28:00Z,2026-08-30 12:58:00,0.68,,chart
2026-08-30T07:29:00Z,2026-08-30 12:59:00,0.68,,chart
2026-08-30T07:30:00Z,2026-08-30 13:00:00,0.68,,chart
2026-08-30T07:31:00Z,2026-08-30 13:01:00,0.68,,chart
2026-08-30T07:32:00Z,2026-08-30 13:02:00,0.68,,chart
2026-08-30T07:33:00Z,2026-08-30 13:03:00,0.68,,chart
2026-08-30T07:34:00Z,2026-08-30 13:04:00,0.68,,chart
2026-08-30T07:35:00Z,2026-08-30 13:05:00,0.68,,chart
2026-08-30T07:36:00Z,2026-08-30 13:06:00,0.68,,chart
2026-08-30T07:37:00Z,2026-08-30 13:07:00,0.68,,chart
2026-08-30T07:38:00Z,2026-08-30 13:08:00,0.68,,chart
2026-08-30T07:39:00Z,2026-08-30 13:09:00,0.68,,chart
2026-08-30T07:40:00Z,2026-08-30 13:10:00,0.68,,chart
2026-08-30T07:41:00Z,2026-08-30 13:11:00,0.68,,chart
2026-08-30T07:42:00Z,2026-08-30 13:12:00,0.68,,chart
2026-08-30T07:43:00Z,2026-08-30 13:13:00,0.68,,chart
2026-08-30T07:44:00Z,2026-08-30 13:14:00,0.68,,chart
2026-08-30T07:45:00Z,2026-08-30 13:15:00,0.68,,chart
2026-08-30T07:46:00Z,2026-08-30 13:16:00,0.68,,chart
2026-08-30T07:47:00Z,2026-08-30 13:17:00,0.67,,chart
2026-08-30T07:48:00Z,2026-08-30 13:18:00,0.67,,chart
2026-08-30T07:49:00Z,2026-08-30 13:19:00,0.68,,chart
2026-08-30T07:50:00Z,2026-08-30 13:20:00,0.68,,chart
2026-08-30T07:51:00Z,2026-08-30 13:21:00,0.68,,chart
2026-08-30T07:52:00Z,2026-08-30 13:22:00,0.68,,chart
2026-08-30T07:53:00Z,2026-08-30 13:23:00,0.68,,chart
