# migrated: 2026-08-04 chart local-stamp -> true UTC (migrate.py)
# station: Kallaru Bridge - Marichukatti
# unit_id: IEF
# device_key: 1gklguljyqck
# type: river_rain   region: malwathu_oya
# value unit: mm   max_level_mm: 10
# lat: 8.69947234556033   lon: 80.33718577321542
# source: rivernet.lk flood early-warning API (site-owner permission granted)
datetime_utc,datetime_local_530,value,received_at_utc,source
2026-09-17T08:58:00Z,2026-09-17 14:28:00,0.0,,chart
2026-09-17T08:59:00Z,2026-09-17 14:29:00,0.0,,chart
2026-09-17T09:00:00Z,2026-09-17 14:30:00,0.0,,chart
2026-09-17T09:01:00Z,2026-09-17 14:31:00,0.0,,chart
2026-09-17T09:02:00Z,2026-09-17 14:32:00,0.0,,chart
2026-09-17T09:03:00Z,2026-09-17 14:33:00,0.0,,chart
2026-09-17T09:04:00Z,2026-09-17 14:34:00,0.0,,chart
2026-09-17T09:05:00Z,2026-09-17 14:35:00,0.0,,chart
2026-09-17T09:06:00Z,2026-09-17 14:36:00,0.0,,chart
2026-09-17T09:07:00Z,2026-09-17 14:37:00,0.0,,chart
2026-09-17T09:08:00Z,2026-09-17 14:38:00,0.0,,chart
2026-09-17T09:09:00Z,2026-09-17 14:39:00,0.0,,chart
2026-09-17T09:10:00Z,2026-09-17 14:40:00,0.0,,chart
2026-09-17T09:11:00Z,2026-09-17 14:41:00,0.0,,chart
2026-09-17T09:12:00Z,2026-09-17 14:42:00,0.0,,chart
2026-09-17T09:13:00Z,2026-09-17 14:43:00,0.0,,chart
2026-09-17T09:14:00Z,2026-09-17 14:44:00,0.0,,chart
2026-09-17T09:15:00Z,2026-09-17 14:45:00,0.0,,chart
2026-09-17T09:16:00Z,2026-09-17 14:46:00,0.0,,chart
2026-09-17T09:17:00Z,2026-09-17 14:47:00,0.0,,chart
2026-09-17T09:18:00Z,2026-09-17 14:48:00,0.0,,chart
2026-09-17T09:19:00Z,2026-09-17 14:49:00,0.0,,chart
2026-09-17T09:20:00Z,2026-09-17 14:50:00,0.0,,chart
2026-09-17T09:21:00Z,2026-09-17 14:51:00,0.0,,chart
2026-09-17T09:22:00Z,2026-09-17 14:52:00,0.0,,chart
2026-09-17T09:23:00Z,2026-09-17 14:53:00,0.0,,chart
2026-09-17T09:24:00Z,2026-09-17 14:54:00,0.0,,chart
2026-09-17T09:25:00Z,2026-09-17 14:55:00,0.0,,chart
2026-09-17T09:26:00Z,2026-09-17 14:56:00,0.0,,chart
2026-09-17T09:27:00Z,2026-09-17 14:57:00,0.0,,chart
2026-09-17T09:28:00Z,2026-09-17 14:58:00,0.0,,chart
2026-09-17T09:29:00Z,2026-09-17 14:59:00,0.0,,chart
2026-09-17T09:30:00Z,2026-09-17 15:00:00,0.0,,chart
2026-09-17T09:31:00Z,2026-09-17 15:01:00,0.0,,chart
2026-09-17T09:32:00Z,2026-09-17 15:02:00,0.0,,chart
2026-09-17T09:33:00Z,2026-09-17 15:03:00,0.0,,chart
2026-09-17T09:34:00Z,2026-09-17 15:04:00,0.0,,chart
2026-09-17T09:35:00Z,2026-09-17 15:05:00,0.0,,chart
2026-09-17T09:36:00Z,2026-09-17 15:06:00,0.0,,chart
2026-09-17T09:37:00Z,2026-09-17 15:07:00,0.0,,chart
2026-09-17T09:38:00Z,2026-09-17 15:08:00,0.0,,chart
2026-09-17T09:39:00Z,2026-09-17 15:09:00,0.0,,chart
2026-09-17T09:40:00Z,2026-09-17 15:10:00,0.0,,chart
2026-09-17T09:41:00Z,2026-09-17 15:11:00,0.0,,chart
2026-09-17T09:42:00Z,2026-09-17 15:12:00,0.0,,chart
2026-09-17T09:43:00Z,2026-09-17 15:13:00,0.0,,chart
2026-09-17T09:44:00Z,2026-09-17 15:14:00,0.0,,chart
2026-09-17T09:45:00Z,2026-09-17 15:15:00,0.0,,chart
2026-09-17T09:46:00Z,2026-09-17 15:16:00,0.0,,chart
2026-09-17T09:47:00Z,2026-09-17 15:17:00,0.0,,chart
2026-09-17T09:48:00Z,2026-09-17 15:18:00,0.0,,chart
2026-09-17T09:49:00Z,2026-09-17 15:19:00,0.0,,chart
2026-09-17T09:50:00Z,2026-09-17 15:20:00,0.0,,chart
2026-09-17T09:51:00Z,2026-09-17 15:21:00,0.0,,chart
2026-09-17T09:52:00Z,2026-09-17 15:22:00,0.0,,chart
2026-09-17T09:53:00Z,2026-09-17 15:23:00,0.0,,chart
2026-09-17T09:54:00Z,2026-09-17 15:24:00,0.0,,chart
2026-09-17T09:55:00Z,2026-09-17 15:25:00,0.0,,chart
2026-09-17T09:56:00Z,2026-09-17 15:26:00,0.0,,chart
2026-09-17T09:57:00Z,2026-09-17 15:27:00,0.0,,chart
2026-09-17T09:58:00Z,2026-09-17 15:28:00,0.0,,chart
2026-09-17T09:59:00Z,2026-09-17 15:29:00,0.0,,chart
2026-09-17T10:00:00Z,2026-09-17 15:30:00,0.0,,chart
2026-09-17T10:01:00Z,2026-09-17 15:31:00,0.0,,chart
2026-09-17T10:02:00Z,2026-09-17 15:32:00,0.0,,chart
2026-09-17T10:03:00Z,2026-09-17 15:33:00,0.0,,chart
2026-09-17T10:04:00Z,2026-09-17 15:34:00,0.0,,chart
2026-09-17T10:05:00Z,2026-09-17 15:35:00,0.0,,chart
2026-09-17T10:06:00Z,2026-09-17 15:36:00,0.0,,chart
2026-09-17T10:07:00Z,2026-09-17 15:37:00,0.0,,chart
2026-09-17T10:08:00Z,2026-09-17 15:38:00,0.0,,chart
2026-09-17T10:09:00Z,2026-09-17 15:39:00,0.0,,chart
2026-09-17T10:10:00Z,2026-09-17 15:40:00,0.0,,chart
2026-09-17T10:11:00Z,2026-09-17 15:41:00,0.0,,chart
2026-09-17T10:12:00Z,2026-09-17 15:42:00,0.0,,chart
2026-09-17T10:13:00Z,2026-09-17 15:43:00,0.0,,chart
2026-09-17T10:14:00Z,2026-09-17 15:44:00,0.0,,chart
2026-09-17T10:15:00Z,2026-09-17 15:45:00,0.0,,chart
2026-09-17T10:16:00Z,2026-09-17 15:46:00,0.0,,chart
2026-09-17T10:17:00Z,2026-09-17 15:47:00,0.0,,chart
2026-09-17T10:18:00Z,2026-09-17 15:48:00,0.0,,chart
2026-09-17T10:19:00Z,2026-09-17 15:49:00,0.0,,chart
2026-09-17T10:20:00Z,2026-09-17 15:50:00,0.0,,chart
2026-09-17T10:21:00Z,2026-09-17 15:51:00,0.0,,chart
2026-09-17T10:22:00Z,2026-09-17 15:52:00,0.0,,chart
2026-09-17T10:23:00Z,2026-09-17 15:53:00,0.0,,chart
2026-09-17T10:24:00Z,2026-09-17 15:54:00,0.0,,chart
2026-09-17T10:25:00Z,2026-09-17 15:55:00,0.0,,chart
2026-09-17T10:26:00Z,2026-09-17 15:56:00,0.0,,chart
2026-09-17T10:27:00Z,2026-09-17 15:57:00,0.0,,chart
2026-09-17T10:28:00Z,2026-09-17 15:58:00,0.0,,chart
2026-09-17T10:29:00Z,2026-09-17 15:59:00,0.0,,chart
2026-09-17T10:30:00Z,2026-09-17 16:00:00,0.0,,chart
2026-09-17T10:31:00Z,2026-09-17 16:01:00,0.0,,chart
2026-09-17T10:32:00Z,2026-09-17 16:02:00,0.0,,chart
2026-09-17T10:33:00Z,2026-09-17 16:03:00,0.0,,chart
2026-09-17T10:34:00Z,2026-09-17 16:04:00,0.0,,chart
2026-09-17T10:35:00Z,2026-09-17 16:05:00,0.0,,chart
2026-09-17T10:36:00Z,2026-09-17 16:06:00,0.0,,chart
2026-09-17T10:37:00Z,2026-09-17 16:07:00,0.0,,chart
2026-09-17T10:38:00Z,2026-09-17 16:08:00,0.0,,chart
2026-09-17T10:39:00Z,2026-09-17 16:09:00,0.0,,chart
2026-09-17T10:40:00Z,2026-09-17 16:10:00,0.0,,chart
2026-09-17T10:41:00Z,2026-09-17 16:11:00,0.0,,chart
2026-09-17T10:42:00Z,2026-09-17 16:12:00,0.0,,chart
2026-09-17T10:43:00Z,2026-09-17 16:13:00,0.0,,chart
2026-09-17T10:44:00Z,2026-09-17 16:14:00,0.0,,chart
2026-09-17T10:45:00Z,2026-09-17 16:15:00,0.0,,chart
2026-09-17T10:46:00Z,2026-09-17 16:16:00,0.0,,chart
2026-09-17T10:47:00Z,2026-09-17 16:17:00,0.0,,chart
2026-09-17T10:48:00Z,2026-09-17 16:18:00,0.0,,chart
2026-09-17T10:49:00Z,2026-09-17 16:19:00,0.0,,chart
2026-09-17T10:50:00Z,2026-09-17 16:20:00,0.0,,chart
2026-09-17T10:51:00Z,2026-09-17 16:21:00,0.0,,chart
2026-09-17T10:52:00Z,2026-09-17 16:22:00,0.0,,chart
2026-09-17T10:53:00Z,2026-09-17 16:23:00,0.0,,chart
2026-09-17T10:54:00Z,2026-09-17 16:24:00,0.0,,chart
2026-09-17T10:55:00Z,2026-09-17 16:25:00,0.0,,chart
2026-09-17T10:56:00Z,2026-09-17 16:26:00,0.0,,chart
2026-09-17T10:57:00Z,2026-09-17 16:27:00,0.0,,chart
2026-09-17T10:58:00Z,2026-09-17 16:28:00,0.0,,chart
2026-09-17T10:59:00Z,2026-09-17 16:29:00,0.0,,chart
2026-09-17T11:00:00Z,2026-09-17 16:30:00,0.0,,chart
2026-09-17T11:01:00Z,2026-09-17 16:31:00,0.0,,chart
2026-09-17T11:02:00Z,2026-09-17 16:32:00,0.0,,chart
2026-09-17T11:03:00Z,2026-09-17 16:33:00,0.0,,chart
2026-09-17T11:04:00Z,2026-09-17 16:34:00,0.0,,chart
2026-09-17T11:05:00Z,2026-09-17 16:35:00,0.0,,chart
2026-09-17T11:06:00Z,2026-09-17 16:36:00,0.0,,chart
2026-09-17T11:07:00Z,2026-09-17 16:37:00,0.0,,chart
2026-09-17T11:08:00Z,2026-09-17 16:38:00,0.0,,chart
2026-09-17T11:09:00Z,2026-09-17 16:39:00,0.0,,chart
2026-09-17T11:10:00Z,2026-09-17 16:40:00,0.0,,chart
2026-09-17T11:11:00Z,2026-09-17 16:41:00,0.0,,chart
2026-09-17T11:12:00Z,2026-09-17 16:42:00,0.0,,chart
2026-09-17T11:13:00Z,2026-09-17 16:43:00,0.0,,chart
